name,sku,description,stock,image_url,handle,source_url,product_type,vehicle_brand,vehicle_model,emission_standard,part_name,vehicle_type,model_variant
"Stator Coil Plate Assembly","PRZ-STATO-04113","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Honda Activa New Stator Coil Details (8 Pole) 4 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturing Reli","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-honda-activa-new-332.jpg?v=1758066538","stator-coil-plate-assembly-for-honda-activa-new","https://eauto.co.in/products/stator-coil-plate-assembly-for-honda-activa-new","Stator Coil Plate","Honda","Enfield","BS6","Stator Coil Plate Assembly","Scooter","100cc New"
"Stator Coil Plate Assembly","PRZ-STATO-04114","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Honda Activa Old Stator Coil Details (6 Pole) 4 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturing Reli","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-honda-activa-old-645.jpg?v=1758066533","stator-coil-plate-assembly-for-honda-activa-old","https://eauto.co.in/products/stator-coil-plate-assembly-for-honda-activa-old","Stator Coil Plate","Honda","Enfield","BS6","Stator Coil Plate Assembly","Scooter","100cc"
"Stator Coil Plate Assembly","PRZ-STATO-04115","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Splendor BS6 | HF Deluxe BS6 | Passion Pro BS6 | Glamour BS6 | Super Splendor BS6 Stator Coil Details (12 Pole) 2+2+1 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Co","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-splendor-bs6-hf-deluxe-passion-pro-glamour-super-500.jpg?v=1758066529","stator-coil-plate-assembly-for-hero-splendor-bs6-hf-deluxe-bs6-passion-pro-bs6-glamour-bs6-super-splendor-bs6","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-splendor-bs6-hf-deluxe-bs6-passion-pro-bs6-glamour-bs6-super-splendor-bs6","Stator Coil Plate","Hero","Hf","BS6","Stator Coil Plate Assembly","Motorcycle","Deluxe"
"Stator Coil Plate Assembly","PRZ-STATO-04116","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Karizma Stator Coil Details (18 Pole) 3+3 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturing Relia","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-karizma-18-pole-3-pin-471.jpg?v=1758066524","stator-coil-plate-assembly-for-hero-karizma","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-karizma","Stator Coil Plate","Hero","","","Stator Coil Plate Assembly","",""
"Stator Coil Plate Assembly","PRZ-STATO-04117","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Puch Stator Coil Details 4 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturing Reliable Performance","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-puch-877.jpg?v=1758066519","stator-coil-plate-assembly-for-hero-puch","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-puch","Stator Coil Plate","Hero","","","Stator Coil Plate Assembly","",""
"Stator Coil Plate Assembly","PRZ-STATO-04118","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero CBZ Star Old Stator Coil Details (12 Pole) 4+3 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturing","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-cbz-star-old-571.jpg?v=1758066515","stator-coil-plate-assembly-for-hero-cbz-star-old","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-cbz-star-old","Stator Coil Plate","Hero","Cbz","","Stator Coil Plate Assembly","Motorcycle",""
"Stator Coil Plate Assembly","PRZ-STATO-04119","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Ambition Stator Coil Details (12 Pole) 3+2 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturing Reli","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-ambition-644.jpg?v=1758066510","stator-coil-plate-assembly-for-hero-ambition","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-ambition","Stator Coil Plate","Hero","","","Stator Coil Plate Assembly","",""
"Stator Coil Plate Assembly","PRZ-STATO-04120","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Ignitor Stator Coil Details (8 Pole) 2+1 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturing Reliab","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-ignitor-640.jpg?v=1758066504","stator-coil-plate-assembly-for-hero-ignitor","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-ignitor","Stator Coil Plate","Hero","Ignitor","","Stator Coil Plate Assembly","Motorcycle",""
"Stator Coil Plate Assembly","PRZ-STATO-04121","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Xtreme Sport Stator Coil Details (12 Pole) 2+1 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturing","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-xtreme-sport-824.jpg?v=1758066499","stator-coil-plate-assembly-for-hero-xtreme-sport","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-xtreme-sport","Stator Coil Plate","Hero","Hero Xtreme","","Stator Coil Plate Assembly","Motorcycle",""
"Stator Coil Plate Assembly","PRZ-STATO-04122","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Xtreme Stator Coil Details (8 Pole) 2+1 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturing Reliabl","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-xtreme-339.jpg?v=1758066494","stator-coil-plate-assembly-for-hero-xtreme","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-xtreme","Stator Coil Plate","Hero","Hero Xtreme","","Stator Coil Plate Assembly","Motorcycle",""
"Stator Coil Plate Assembly","PRZ-STATO-04123","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Achiever New Stator Coil Details (12 Pole) Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturing Reliable","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-achiever-new-941.jpg?v=1758066489","stator-coil-plate-assembly-for-hero-achiever-new","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-achiever-new","Stator Coil Plate","Hero","Achiever","","Stator Coil Plate Assembly","Motorcycle","New"
"Stator Coil Plate Assembly","PRZ-STATO-04124","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Achiever Stator Coil Details (8 Pole) 2+1 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturing Relia","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-achiever-280.jpg?v=1758066484","stator-coil-plate-assembly-for-hero-achiever","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-achiever","Stator Coil Plate","Hero","Achiever","","Stator Coil Plate Assembly","Motorcycle",""
"Stator Coil Plate Assembly","PRZ-STATO-04125","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Maestro Edge i3S Stator Coil Details (12 Pole ) 2 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturi","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-maestro-edge-i3s-947.jpg?v=1758066479","stator-coil-plate-assembly-for-hero-maestro-edge-i3s","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-maestro-edge-i3s","Stator Coil Plate","Hero","Maestro Edge","","Stator Coil Plate Assembly","Scooter",""
"Stator Coil Plate Assembly","PRZ-STATO-04126","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Maestro Edge Stator Coil Details (12 Pole ) 2 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturing R","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-maestro-edge-832.jpg?v=1758066474","stator-coil-plate-assembly-for-hero-maestro-edge","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-maestro-edge","Stator Coil Plate","Hero","Maestro Edge","","Stator Coil Plate Assembly","Scooter",""
"Stator Coil Plate Assembly","PRZ-STATO-04127","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Maestro Stator Coil Details (8 Pole) 2+2 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturing Reliab","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-maestro-246.jpg?v=1758066470","stator-coil-plate-assembly-for-hero-maestro","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-maestro","Stator Coil Plate","Hero","Maestro","","Stator Coil Plate Assembly","Scooter",""
"Stator Coil Plate Assembly","PRZ-STATO-04128","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Pleasure | 12 Pole Stator Coil Details (12 Pole) 2+1 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufact","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-pleasure-12-pole-819.jpg?v=1758066465","stator-coil-plate-assembly-for-hero-pleasure-12-pole","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-pleasure-12-pole","Stator Coil Plate","Hero","Pleasure","","Stator Coil Plate Assembly","Scooter",""
"Stator Coil Plate Assembly","PRZ-STATO-04129","Original Stator Coil Plate To Keep Your Battery Charged Ensuring All The Electrical Stuff On Your Bike Work Perfectly Every Single Time Carefully match the bike model details and stator coil details before buying the Stator Coil Assembly Product Information Brand OES Coil Plate Compatible Vehicle Hero Pleasure | 8 Pole Stator Coil Details (8 Pole) 4 Pin Contains 1 Stator Coil Plate Assembly Weight 500 g Features Resistant to Corrosion and Heat Made of High-Quality Material Precision Manufacturin","0","https://cdn.shopify.com/s/files/1/0415/7846/3390/files/stator-coil-plate-assembly-for-hero-pleasure-8-pole-695.jpg?v=1758066460","stator-coil-plate-assembly-for-hero-pleasure-8-pole","https://eauto.co.in/products/stator-coil-plate-assembly-for-hero-pleasure-8-pole","Stator Coil Plate","Hero","Pleasure","","Stator Coil Plate Assembly","Scooter",""
